2026-05-12T16:07:48 UTC | INFO     | main | ============================================================
2026-05-12T16:07:48 UTC | INFO     | main | AUTOMATED STOCK RESEARCH SYSTEM — starting run
2026-05-12T16:07:48 UTC | INFO     | main | DISCLAIMER: This system does NOT perform trading, does NOT give investment advice, and does NOT make price predictions. It is a research data aggregation and scoring tool only.
2026-05-12T16:07:48 UTC | INFO     | main | ============================================================
2026-05-12T16:07:48 UTC | INFO     | main | [SCHEDULER] Time gate passed — matched slot 11:45-13:15
2026-05-12T16:07:48 UTC | WARNING  | main | Validated tickers file is 63 days old (limit 30). Consider re-running validate_tickers.py.
2026-05-12T16:07:48 UTC | INFO     | main | Run slot: 11:45-13:15
2026-05-12T16:07:48 UTC | INFO     | state_manager | New trading day (2026-05-12) — resetting state
2026-05-12T16:07:49 UTC | INFO     | market_collector | Index dow: 49507.74 Falling (-0.40%)
2026-05-12T16:07:49 UTC | INFO     | market_collector | Index sp500: 7350.42 Falling (-0.84%)
2026-05-12T16:07:49 UTC | INFO     | market_collector | Index nasdaq: 25862.11 Falling (-1.57%)
2026-05-12T16:07:49 UTC | INFO     | market_regime | VIX fetched: 18.87
2026-05-12T16:07:49 UTC | INFO     | market_regime | Regime: normal vix=18.87 risk_mult=1.0 opp_mult=1.0
2026-05-12T16:07:49 UTC | INFO     | main | Regime: normal vix=18.87
2026-05-12T16:08:12 UTC | INFO     | market_breadth | Market breadth: 64/130 advancing (0.49) — neutral breadth — mixed market movement
2026-05-12T16:08:12 UTC | INFO     | spy_sma | [SPY] price=732.98 sma200=671.61 above=True
2026-05-12T16:08:16 UTC | INFO     | market_breadth | [B200] 82/125 above 200d SMA = 65.6%
2026-05-12T16:08:16 UTC | INFO     | market_regime_classifier | [MRC] regime=BULL score=3 spy_above=True vix=18.87 breadth_pct=65.6
2026-05-12T16:08:16 UTC | INFO     | main | [MR] market_regime=BULL score=3 breadth_pct=65.6
2026-05-12T16:08:17 UTC | INFO     | sector_breadth_ma | Sector breadth MA technology: 7/10 = 0.70 (healthy participation)
2026-05-12T16:08:17 UTC | INFO     | sector_breadth_ma | Sector breadth MA semiconductors: 10/10 = 1.00 (sector is genuinely strong)
2026-05-12T16:08:18 UTC | INFO     | sector_breadth_ma | Sector breadth MA healthcare: 2/10 = 0.20 (sector is structurally weak)
2026-05-12T16:08:19 UTC | INFO     | sector_breadth_ma | Sector breadth MA financials: 6/10 = 0.60 (healthy participation)
2026-05-12T16:08:20 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_discretionary: 4/10 = 0.40 (mixed signals)
2026-05-12T16:08:21 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_staples: 7/10 = 0.70 (healthy participation)
2026-05-12T16:08:23 UTC | INFO     | sector_breadth_ma | Sector breadth MA industrials: 6/10 = 0.60 (healthy participation)
2026-05-12T16:08:24 UTC | INFO     | sector_breadth_ma | Sector breadth MA defense: 2/10 = 0.20 (sector is structurally weak)
2026-05-12T16:08:25 UTC | INFO     | sector_breadth_ma | Sector breadth MA energy: 5/10 = 0.50 (mixed signals)
2026-05-12T16:08:27 UTC | INFO     | sector_breadth_ma | Sector breadth MA materials: 7/10 = 0.70 (healthy participation)
2026-05-12T16:08:28 UTC | INFO     | sector_breadth_ma | Sector breadth MA utilities: 1/10 = 0.10 (sector is structurally weak)
2026-05-12T16:08:29 UTC | INFO     | sector_breadth_ma | Sector breadth MA real_estate: 9/10 = 0.90 (sector is genuinely strong)
2026-05-12T16:08:30 UTC | INFO     | sector_breadth_ma | Sector breadth MA communication_services: 2/10 = 0.20 (sector is structurally weak)
2026-05-12T16:08:32 UTC | INFO     | sector_momentum | Top 5 sectors: ['semiconductors', 'technology', 'defense', 'consumer_staples', 'real_estate']
2026-05-12T16:08:32 UTC | INFO     | sector_momentum | Sector momentum history updated (6 entries)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation technology: rank 4 -> 2 speed=2 (gaining momentum)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation healthcare: rank 7 -> 6 speed=1 (stable)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation financials: rank 3 -> 11 speed=-8 (rapidly losing strength)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation consumer_discretionary: rank 8 -> 9 speed=-1 (stable)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation consumer_staples: rank 10 -> 4 speed=6 (rapidly gaining strength)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation industrials: rank 6 -> 7 speed=-1 (stable)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation materials: rank 13 -> 8 speed=5 (rapidly gaining strength)
2026-05-12T16:08:32 UTC | INFO     | sector_rotation_speed | Rotation energy: rank 1 -> 12 speed=-11 (rapidly losing strength)
